customer,customer_country,fraud_flag,timestamp,counterparty,counterparty_country,type,ccy,amount,hr_rounded,converted_time,converted_amount,scaled_amount
K61564325711444,UK,Y,2021-07-07 16:43:38,35835861726952,BR,TRANSFER,USD,757337.13,17,2021-07-07 08:43:38,757337.13,2.1532453750341642
K61564325711444,UK,N,2021-08-27 14:13:23,35835861726952,BR,TRANSFER,CNY,58248.89,14,2021-08-27 06:13:23,8154.8446,-0.16254642089908766
K61564325711444,UK,Y,2021-09-21 06:52:32,35835861726952,BR,TRANSFER,USD,880754.66,7,2021-09-20 22:52:32,880754.66,2.5347403850179466
K61564325711444,UK,N,2021-03-06 21:34:38,35835861726952,BR,TT,GBP,24267.6,22,2021-03-06 13:34:38,27665.063999999995,-0.10223852667377961
K61564325711444,UK,N,2021-03-18 15:37:40,35835861726952,BR,TT,GBP,24279.64,16,2021-03-18 07:37:40,27678.789599999996,-0.10219609957360158
K61564325711444,UK,N,2021-04-11 00:44:32,35835861726952,BR,TT,GBP,24115.48,1,2021-04-10 16:44:32,27491.647199999996,-0.10277457405576297
K61564325711444,UK,N,2021-05-12 13:10:55,35835861726952,BR,TT,GBP,24288.77,13,2021-05-12 05:10:55,27689.197799999998,-0.10216392686391508
K61564325711444,UK,N,2021-06-04 19:12:22,35835861726952,BR,TT,GBP,24000.0,19,2021-06-04 11:12:22,27359.999999999996,-0.10318150773753686
K61564325711444,UK,N,2021-06-12 15:23:38,35835861726952,BR,TT,BRL,58392.0,15,2021-06-12 07:23:38,11678.400000000001,-0.15165478498236326
K61564325711444,UK,N,2021-07-09 05:41:48,35835861726952,BR,TT,GBP,24180.98,6,2021-07-08 21:41:48,27566.317199999998,-0.1025437621735653
K61564325711444,UK,N,2021-07-10 17:54:40,35835861726952,BR,TT,BRL,58605.47,18,2021-07-10 09:54:40,11721.094000000001,-0.15152281387618208
K61564325711444,UK,N,2021-09-05 14:47:44,35835861726952,BR,TT,GBP,24098.61,15,2021-09-05 06:47:44,27472.415399999998,-0.10283402132984962
K61564325711444,UK,N,2021-09-06 01:00:44,35835861726952,BR,TT,BRL,58100.0,1,2021-09-05 17:00:44,11620.0,-0.15183530478844798
K61564325711444,UK,N,2021-11-03 18:14:02,35835861726952,BR,TT,GBP,23991.01,18,2021-11-03 10:14:02,27349.751399999997,-0.10321318710884916
K61564325711444,UK,N,2021-11-27 19:19:38,35835861726952,BR,TT,GBP,23850.52,19,2021-11-27 11:19:38,27189.5928,-0.10370825216732173
K61564325711444,UK,N,2021-01-02 03:37:10,55135796651799,UK,BILLING,GBP,4338.51,4,2021-01-01 19:37:10,4945.9014,-0.17246556138197847
K61564325711444,UK,N,2021-01-04 00:19:52,55135796651799,UK,BILLING,GBP,4339.2,0,2021-01-03 16:19:52,4946.687999999999,-0.17246312992856297
K61564325711444,UK,N,2021-01-09 20:02:24,55135796651799,UK,BILLING,GBP,4000.0,20,2021-01-09 12:02:24,4560.0,-0.1736584183322493
K61564325711444,UK,N,2021-04-29 03:43:04,55135796651799,UK,BILLING,SGD,4225.09,4,2021-04-28 19:43:04,2999.8139,-0.17848109799368844
K61564325711444,UK,N,2021-08-21 14:28:15,55135796651799,UK,BILLING,GBP,4324.52,14,2021-08-21 06:28:15,4929.9528,-0.1725148599809395
K61564325711444,UK,N,2021-10-13 17:19:16,55135796651799,UK,BILLING,GBP,4000.0,17,2021-10-13 09:19:16,4560.0,-0.1736584183322493
K61564325711444,UK,N,2021-11-08 02:16:46,55135796651799,UK,BILLING,INR,4448.1,2,2021-11-07 18:16:46,53.3772,-0.18758880658486737
K61564325711444,UK,N,2021-12-10 17:17:40,55135796651799,UK,BILLING,GBP,4298.1,17,2021-12-10 09:17:40,4899.834,-0.17260795997983508
K61564325711444,UK,N,2021-12-17 12:09:30,55135796651799,UK,BILLING,GBP,4350.79,12,2021-12-17 04:09:30,4959.9006,-0.17242228855887332
K61564325711444,UK,N,2021-12-29 15:59:49,55135796651799,UK,BILLING,GBP,4399.58,16,2021-12-29 07:59:49,5015.521199999999,-0.17225036013547754
K61564325711444,UK,N,2021-12-31 13:02:26,55135796651799,UK,BILLING,GBP,4000.0,13,2021-12-31 05:02:26,4560.0,-0.1736584183322493
K61564325711444,UK,N,2022-01-01 02:40:11,55135796651799,UK,BILLING,GBP,4352.5,3,2021-12-31 18:40:11,4961.849999999999,-0.17241626278301747
K61564325711444,UK,N,2021-02-04 20:51:15,55135796651799,UK,DIVIDEND,GBP,40613.44,21,2021-02-04 12:51:15,46299.321599999996,-0.044638311460005874
K61564325711444,UK,N,2021-03-20 01:05:05,55135796651799,UK,DIVIDEND,GBP,40428.11,1,2021-03-19 17:05:05,46088.045399999995,-0.04529138575203178
K61564325711444,UK,N,2021-04-08 20:26:15,55135796651799,UK,DIVIDEND,GBP,40008.15,20,2021-04-08 12:26:15,45609.291,-0.04677125992069955
K61564325711444,UK,N,2021-04-11 13:03:33,55135796651799,UK,DIVIDEND,GBP,40481.44,13,2021-04-11 05:03:33,46148.8416,-0.04510345906993096
K61564325711444,UK,N,2021-06-22 19:00:30,55135796651799,UK,DIVIDEND,GBP,39966.17,19,2021-06-22 11:00:30,45561.43379999999,-0.046919190956037866
K61564325711444,UK,N,2021-09-21 21:35:18,55135796651799,UK,DIVIDEND,GBP,40113.05,22,2021-09-21 13:35:18,45728.877,-0.04640160852463027
K61564325711444,UK,N,2021-10-14 00:50:38,55135796651799,UK,DIVIDEND,GBP,40257.43,1,2021-10-13 16:50:38,45893.470199999996,-0.04589283570704705
K61564325711444,UK,N,2021-12-21 20:35:52,55135796651799,UK,DIVIDEND,GBP,40155.07,21,2021-12-21 12:35:52,45776.7798,-0.04625353653547079
K61564325711444,UK,N,2021-04-06 15:36:45,33496959448215,US,BILLING,USD,23584.44,16,2021-04-06 07:36:45,23584.44,-0.11485211320091285
K61564325711444,UK,N,2021-04-29 17:23:17,33496959448215,US,BILLING,USD,23420.72,17,2021-04-29 09:23:17,23420.72,-0.11535818687646397
K61564325711444,UK,N,2021-05-02 04:57:32,33496959448215,US,BILLING,GBP,54929.26,5,2021-05-01 20:57:32,62619.3564,0.005808426851493945
K61564325711444,UK,N,2021-05-02 10:08:48,33496959448215,US,BILLING,USD,23352.3,10,2021-05-02 02:08:48,23352.3,-0.11556967943009953
K61564325711444,UK,N,2021-05-26 18:39:24,33496959448215,US,BILLING,USD,23577.46,19,2021-05-26 10:39:24,23577.46,-0.11487368902705103
K61564325711444,UK,N,2021-06-01 19:32:28,33496959448215,US,BILLING,USD,24000.0,20,2021-06-01 11:32:28,24000.0,-0.1135675787725471
K61564325711444,UK,N,2021-07-07 14:30:34,33496959448215,US,BILLING,USD,23400.0,15,2021-07-07 06:30:34,23400.0,-0.1154222343145132
K61564325711444,UK,N,2021-08-24 21:27:37,33496959448215,US,BILLING,USD,23530.43,21,2021-08-24 13:27:37,23530.43,-0.11501906311061548
K61564325711444,UK,N,2021-10-07 22:40:39,33496959448215,US,BILLING,USD,23683.83,23,2021-10-07 14:40:39,23683.83,-0.11454488951038613
K61564325711444,UK,N,2021-11-28 19:12:36,33496959448215,US,BILLING,GBP,54899.57,19,2021-11-28 11:12:36,62585.50979999999,0.005703803877716081
K61564325711444,UK,N,2021-11-11 13:42:09,33496959448215,US,DIVIDEND,EUR,23268.3,14,2021-11-11 05:42:09,23268.3,-0.11582933120597479
K61564325711444,UK,N,2021-01-11 20:32:47,33496959448215,US,TRANSFER,GBP,22571.44,21,2021-01-11 12:32:47,25731.441599999995,-0.10821553250749597
K61564325711444,UK,N,2021-02-12 03:36:40,33496959448215,US,TRANSFER,GBP,22494.38,4,2021-02-11 19:36:40,25643.5932,-0.1084870800440174
K61564325711444,UK,N,2021-06-12 14:49:21,33496959448215,US,TRANSFER,GBP,22434.6,15,2021-06-12 06:49:21,25575.443999999996,-0.108697735529785
K61564325711444,UK,N,2021-07-30 14:38:20,33496959448215,US,TRANSFER,GBP,22700.0,15,2021-07-30 06:38:20,25877.999999999996,-0.10776250692619317
K61564325711444,UK,N,2021-08-20 20:43:28,33496959448215,US,TRANSFER,USD,25266.79,21,2021-08-20 12:43:28,25266.79,-0.10965181361586833
K61564325711444,UK,N,2021-10-11 20:30:56,33496959448215,US,TRANSFER,USD,24691.89,21,2021-10-11 12:30:56,24691.89,-0.11142888273432887
K61564325711444,UK,N,2021-10-16 21:57:56,33496959448215,US,TRANSFER,USD,24962.88,22,2021-10-16 13:57:56,24962.88,-0.11059122755879988
K61564325711444,UK,N,2021-12-15 16:55:27,33496959448215,US,TRANSFER,GBP,22490.18,17,2021-12-15 08:55:27,25638.8052,-0.10850188019524229
K62294925832574,US,N,2021-02-03 20:54:35,86629978118562,CN,BILLING,CNY,348622.78,21,2021-02-03 08:54:35,48807.18920000001,-0.03688626055524373
K62294925832574,US,N,2021-02-27 03:10:43,86629978118562,CN,BILLING,EUR,46091.13,3,2021-02-26 15:10:43,46091.13,-0.04528185096789052
K62294925832574,US,N,2021-03-04 20:20:54,86629978118562,CN,BILLING,SGD,10417.99,20,2021-03-04 08:20:54,7396.772899999999,-0.16488969069844214
K62294925832574,US,N,2021-03-15 03:20:10,86629978118562,CN,BILLING,USD,11000.0,3,2021-03-14 15:20:10,11000.0,-0.15375178218181296
K62294925832574,US,N,2021-04-10 03:07:57,86629978118562,CN,BILLING,CNY,346795.63,3,2021-04-09 15:07:57,48551.38820000001,-0.03767696512572785
K62294925832574,US,N,2021-04-17 00:40:47,86629978118562,CN,BILLING,USD,10501.6,1,2021-04-16 12:40:47,10501.6,-0.15529238271867282
K62294925832574,US,N,2021-05-05 20:45:31,86629978118562,CN,BILLING,USD,10433.04,21,2021-05-05 08:45:31,10433.04,-0.15550430802526816
K62294925832574,US,N,2021-05-24 19:34:09,86629978118562,CN,BILLING,EUR,46403.14,20,2021-05-24 07:34:09,46403.14,-0.044317399175142436
K62294925832574,US,N,2021-06-13 03:58:10,86629978118562,CN,BILLING,EUR,46135.69,4,2021-06-12 15:58:10,46135.69,-0.04514411188297383
K62294925832574,US,N,2021-06-15 05:16:31,86629978118562,CN,BILLING,CNY,348297.21,5,2021-06-14 17:16:31,48761.60940000001,-0.03702715193636324
K62294925832574,US,N,2021-07-29 22:15:51,86629978118562,CN,BILLING,CNY,347733.24,22,2021-07-29 10:15:51,48682.653600000005,-0.0372712116230972
K62294925832574,US,N,2021-08-21 07:02:12,86629978118562,CN,BILLING,CNY,347904.17,7,2021-08-20 19:02:12,48706.5838,-0.03719724115967995
K62294925832574,US,N,2021-08-30 02:17:31,86629978118562,CN,BILLING,EUR,45980.57,2,2021-08-29 14:17:31,45980.57,-0.04562360216242348
K62294925832574,US,N,2021-08-30 06:14:27,86629978118562,CN,BILLING,USD,10603.17,6,2021-08-29 18:14:27,10603.17,-0.15497842044634366
K62294925832574,US,N,2021-09-11 06:07:03,86629978118562,CN,BILLING,USD,10552.08,6,2021-09-10 18:07:03,10552.08,-0.15513634436574206
K62294925832574,US,N,2021-10-03 02:46:36,86629978118562,CN,BILLING,USD,10546.77,3,2021-10-02 14:46:36,10546.77,-0.15515275806728848
K62294925832574,US,N,2021-10-17 01:13:46,86629978118562,CN,BILLING,USD,10698.25,1,2021-10-16 13:13:46,10698.25,-0.1546845193647934
K62294925832574,US,N,2021-11-15 17:29:17,86629978118562,CN,BILLING,EUR,45965.56,17,2021-11-15 05:29:17,45965.56,-0.045669999461898335
K62294925832574,US,N,2021-09-19 01:24:04,86629978118562,CN,DIVIDEND,INR,347753.33,1,2021-09-18 13:24:04,4173.03996,-0.17485454763675834
K62294925832574,US,N,2021-01-09 02:18:28,18239116344843,CN,INVESTMENT,CNY,230484.78,2,2021-01-08 14:18:28,32267.869200000005,-0.08801082971916213
K62294925832574,US,N,2021-04-27 08:26:01,18239116344843,CN,INVESTMENT,CNY,231745.83,8,2021-04-26 20:26:01,32444.4162,-0.08746510659921633
K62294925832574,US,N,2021-03-29 01:56:34,86629978118562,CN,TRANSFER,EUR,348363.63,2,2021-03-28 13:56:34,348363.63,0.8890704278803647
K62294925832574,US,N,2021-09-14 07:11:43,81292211388783,FR,BILLING,SGD,4833.97,7,2021-09-13 19:11:43,3432.1187,-0.17714480383845754
K62294925832574,US,N,2021-05-13 05:10:20,81292211388783,FR,INTEREST,USD,45103.5,5,2021-05-12 17:10:20,45103.5,-0.04833470672274384
K62294925832574,US,N,2021-07-06 06:08:05,81292211388783,FR,INTEREST,EUR,4747.64,6,2021-07-05 18:08:05,4747.64,-0.17307840572242508
K62294925832574,US,N,2021-11-17 09:50:34,81292211388783,FR,INTEREST,EUR,4816.76,10,2021-11-16 21:50:34,4816.76,-0.17286474940399058
K62294925832574,US,N,2021-12-14 18:22:53,81292211388783,FR,INTEREST,USD,45000.63,18,2021-12-14 06:22:53,45000.63,-0.048652687415413946
K62294925832574,US,N,2021-01-22 00:54:28,81292211388783,FR,TRANSFER,EUR,64783.55,1,2021-01-21 12:54:28,64783.55,0.0124981496083733
K62294925832574,US,N,2021-04-24 01:09:15,81292211388783,FR,TRANSFER,USD,54782.41,1,2021-04-23 13:09:15,54782.41,-0.018416299936591718
K62294925832574,US,N,2021-04-30 01:58:19,81292211388783,FR,TRANSFER,EUR,65385.87,2,2021-04-29 13:58:19,65385.87,0.014359976485101685
K62294925832574,US,N,2021-06-14 03:27:37,81292211388783,FR,TRANSFER,EUR,65001.09,3,2021-06-13 15:27:37,65001.09,0.013170585886038795
K62294925832574,US,N,2021-08-04 06:41:10,81292211388783,FR,TRANSFER,EUR,65426.01,7,2021-08-03 18:41:10,65426.01,0.014484052940859216
K62294925832574,US,N,2021-08-31 06:08:25,81292211388783,FR,TRANSFER,USD,54621.17,6,2021-08-30 18:08:25,54621.17,-0.01891470770256943
K62294925832574,US,N,2021-11-29 23:31:15,81292211388783,FR,TRANSFER,USD,55220.5,0,2021-11-29 11:31:15,55220.5,-0.017062123192625168
K65138125882614,SG,N,2021-04-27 09:09:05,31953234481569,CN,DIVIDEND,SGD,10634.48,9,2021-04-27 09:09:05,7550.480799999999,-0.1644145653508105
K65138125882614,SG,N,2021-06-27 11:11:21,31953234481569,CN,DIVIDEND,SGD,10873.04,11,2021-06-27 11:11:21,7719.8584,-0.16389100350993566
K65138125882614,SG,N,2021-11-07 16:46:18,31953234481569,CN,DIVIDEND,SGD,10772.18,17,2021-11-07 16:46:18,7648.2478,-0.16411235850352485
K65138125882614,SG,N,2021-03-25 12:08:31,31953234481569,CN,TT,GBP,10819.49,12,2021-03-25 12:08:31,12334.218599999998,-0.1496275889806725
K65138125882614,SG,N,2021-05-08 09:02:51,64529699934838,HK,INVESTMENT,HKD,77795.29,9,2021-05-08 09:02:51,10113.3877,-0.1564923828747635
K65138125882614,SG,N,2021-07-29 21:35:14,64529699934838,HK,INVESTMENT,HKD,77674.12,22,2021-07-29 21:35:14,10097.6356,-0.1565410740740345
K65138125882614,SG,N,2021-10-01 11:03:14,64529699934838,HK,PAYMENT,HKD,96646.32,11,2021-10-01 11:03:14,12564.021600000002,-0.14891724663482178
K65138125882614,SG,N,2021-10-15 17:31:54,64529699934838,HK,PAYMENT,SGD,41481.15,18,2021-10-15 17:31:54,29451.6165,-0.09671612751521555
K65138125882614,SG,N,2021-08-10 19:46:17,69282133354594,SG,DIVIDEND,GBP,35064.35,20,2021-08-10 19:46:17,39973.359,-0.06419244745060651
K65138125882614,SG,N,2021-03-02 14:56:21,69282133354594,UK,INVESTMENT,SGD,34000.0,15,2021-03-02 14:56:21,24140.0,-0.113134825812755
K65138125882614,SG,N,2021-03-04 09:57:15,69282133354594,SG,INVESTMENT,SGD,34726.95,10,2021-03-04 09:57:15,24656.134499999996,-0.11153940629471351
K65138125882614,SG,N,2021-03-17 07:42:07,69282133354594,SG,INVESTMENT,SGD,34382.25,8,2021-03-17 07:42:07,24411.3975,-0.11229591101700376
K65138125882614,SG,N,2021-03-19 15:17:38,69282133354594,SG,INVESTMENT,SGD,34701.55,15,2021-03-19 15:17:38,24638.1005,-0.11159515105811985
K65138125882614,SG,N,2021-04-15 18:02:14,69282133354594,SG,INVESTMENT,SGD,34749.94,18,2021-04-15 18:02:14,24672.4574,-0.11148895069980355
K65138125882614,SG,N,2021-04-29 14:14:22,69282133354594,SG,INVESTMENT,SGD,34527.34,14,2021-04-29 14:14:22,24514.411399999997,-0.11197748551611285
K65138125882614,SG,N,2021-04-30 16:33:02,69282133354594,SG,INVESTMENT,SGD,34877.93,17,2021-04-30 16:33:02,24763.330299999998,-0.11120805415380434
K65138125882614,SG,N,2021-05-02 11:18:29,69282133354594,SG,INVESTMENT,SGD,34406.93,11,2021-05-02 11:18:29,24428.920299999998,-0.11224174642011915
K65138125882614,SG,N,2021-05-09 07:45:18,69282133354594,SG,INVESTMENT,SGD,34621.81,8,2021-05-09 07:45:18,24581.485099999998,-0.11177015450040423
K65138125882614,SG,N,2021-07-01 09:05:00,69282133354594,SG,INVESTMENT,INR,34937.38,9,2021-07-01 09:05:00,419.24856,-0.18645786434241626
K65138125882614,SG,N,2021-07-09 11:38:17,69282133354594,SG,INVESTMENT,SGD,34679.39,12,2021-07-09 11:38:17,24622.366899999997,-0.1116437850721783
K65138125882614,SG,N,2021-07-14 14:33:51,69282133354594,SG,INVESTMENT,JPY,34513.89,15,2021-07-14 14:33:51,234.69445199999998,-0.1870283381744076
K65138125882614,SG,N,2021-08-01 08:16:09,69282133354594,SG,INVESTMENT,SGD,34719.99,8,2021-08-01 08:16:09,24651.1929,-0.11155468123775711
K65138125882614,SG,N,2021-08-22 09:11:43,69282133354594,SG,INVESTMENT,SGD,35006.69,9,2021-08-22 09:11:43,24854.7499,-0.11092546770749712
K65138125882614,SG,N,2021-08-28 09:07:20,69282133354594,SG,INVESTMENT,USD,34983.78,9,2021-08-28 09:07:20,34983.78,-0.07961569802465276
K65138125882614,SG,N,2021-10-22 14:09:20,69282133354594,SG,INVESTMENT,SGD,34628.16,14,2021-10-22 14:09:20,24585.9936,-0.11175621830955262
K65138125882614,SG,N,2021-11-06 04:26:24,69282133354594,SG,INVESTMENT,SGD,34624.09,4,2021-11-06 04:26:24,24583.103899999995,-0.11176515063975202
K65138125882614,SG,N,2021-11-07 20:05:06,69282133354594,SG,INVESTMENT,SGD,34679.25,20,2021-11-07 20:05:06,24622.267499999998,-0.11164409232677977
K65138125882614,SG,N,2021-12-12 07:53:55,69282133354594,SG,INVESTMENT,SGD,35006.28,8,2021-12-12 07:53:55,24854.458799999997,-0.11092636752454423
K65138125882614,SG,Y,2021-07-09 09:01:28,69282133354594,UK,OTHER,GBP,5948.7,9,2021-07-09 09:01:28,6781.517999999999,-0.1667915005484535
K65138125882614,SG,Y,2021-07-09 11:51:55,69282133354594,UK,OTHER,GBP,6533.82,12,2021-07-09 11:51:55,7448.554799999999,-0.16472962805209457
K65138125882614,SG,Y,2021-05-03 00:36:02,69282133354594,UK,TRANSFER,GBP,15000.0,1,2021-05-03 00:36:02,17100.0,-0.13489611750515745
K65138125882614,SG,Y,2021-12-27 23:01:38,69282133354594,UK,TRANSFER,GBP,13650.0,23,2021-12-27 23:01:38,15560.999999999998,-0.13965330897030054
K65138125882614,SG,Y,2021-12-28 05:33:17,69282133354594,UK,TRANSFER,GBP,12000.0,6,2021-12-28 05:33:17,13679.999999999998,-0.1454676540943643
K65138125882614,SG,Y,2021-12-28 09:25:46,69282133354594,UK,TRANSFER,GBP,13600.0,9,2021-12-28 09:25:46,15503.999999999998,-0.1398295012467873
K66697993264224,US,N,2021-02-08 21:59:40,26472514165335,BR,DIVIDEND,USD,6246.68,22,2021-02-08 09:59:40,6246.68,-0.16844473431637694
K66697993264224,US,N,2021-04-24 19:13:51,26472514165335,BR,DIVIDEND,USD,6200.32,19,2021-04-24 07:13:51,6200.32,-0.16858803736791952
K66697993264224,US,N,2021-06-28 10:02:49,26472514165335,BR,DIVIDEND,BRL,180530.2,10,2021-06-27 22:02:49,36106.04,-0.07614668847710794
K66697993264224,US,N,2021-01-24 00:09:07,26472514165335,BR,INTEREST,BRL,119369.2,0,2021-01-23 12:09:07,23873.84,-0.11395755101117115
K66697993264224,US,N,2021-02-22 04:41:50,26472514165335,BR,INTEREST,USD,19510.44,5,2021-02-21 16:41:50,19510.44,-0.12744522433086278
K66697993264224,US,N,2021-04-26 11:51:55,26472514165335,BR,INTEREST,BRL,119545.99,12,2021-04-25 23:51:55,23909.198000000004,-0.1138482561600831
K66697993264224,US,N,2021-12-19 21:49:35,26472514165335,BR,INTEREST,USD,19603.41,22,2021-12-19 09:49:35,19603.41,-0.12715784545463513
K66697993264224,US,N,2021-08-11 02:14:51,87485898469586,HK,DIVIDEND,USD,71210.02,2,2021-08-10 14:14:51,71210.02,0.03236296327633829
K66697993264224,US,N,2021-09-02 20:54:54,87485898469586,HK,DIVIDEND,HKD,117812.59,21,2021-09-02 08:54:54,15315.636700000001,-0.14041174964386735
K66697993264224,US,N,2021-11-16 03:37:57,87485898469586,HK,DIVIDEND,USD,71445.99,4,2021-11-15 15:37:57,71445.99,0.03309236839006787
K66697993264224,US,N,2021-12-08 21:13:17,87485898469586,HK,DIVIDEND,HKD,117873.56,21,2021-12-08 09:13:17,15323.5628,-0.14038724933504873
K66697993264224,US,N,2021-12-31 09:29:04,87485898469586,HK,DIVIDEND,USD,71621.81,9,2021-12-30 21:29:04,71621.81,0.03363584428571532
K66697993264224,US,N,2021-02-19 07:49:40,87485898469586,HK,PAYMENT,INR,160074.32,8,2021-02-18 19:49:40,1920.8918400000002,-0.1818161459569026
K66697993264224,US,N,2021-01-21 21:17:16,87485898469586,HK,TRANSFER,HKD,159055.77,21,2021-01-21 09:17:16,20677.2501,-0.1238385063002177
K66697993264224,US,N,2021-07-22 08:25:24,87485898469586,HK,TRANSFER,HKD,159858.08,8,2021-07-21 20:25:24,20781.5504,-0.12351610441784482
K66697993264224,US,N,2021-08-07 02:46:46,87485898469586,HK,TRANSFER,HKD,159881.8,3,2021-08-06 14:46:46,20784.634,-0.12350657272479615
K66697993264224,US,N,2021-10-02 00:08:50,87485898469586,HK,TRANSFER,HKD,159956.26,0,2021-10-01 12:08:50,20794.313800000004,-0.12347665156693759
K66697993264224,US,N,2021-10-21 11:32:38,87485898469586,HK,TRANSFER,HKD,159595.12,12,2021-10-20 23:32:38,20747.3656,-0.12362177279912982
K66697993264224,US,N,2021-11-18 02:41:57,87485898469586,HK,TRANSFER,USD,32277.06,3,2021-11-17 14:41:57,32277.06,-0.08798242010557031
K66697993264224,US,N,2021-01-19 09:51:26,65446796256949,IN,BILLING,INR,4798868.07,10,2021-01-18 21:51:26,57586.416840000005,-0.00974885522739688
K66697993264224,US,N,2021-01-31 22:20:35,65446796256949,IN,BILLING,USD,61161.45,22,2021-01-31 10:20:35,61161.45,0.0013019032107808278
K66697993264224,US,N,2021-06-15 20:24:48,65446796256949,IN,BILLING,CNY,183623.1,20,2021-06-15 08:24:48,25707.234000000004,-0.10829036043999211
K66697993264224,US,N,2021-09-18 03:22:09,65446796256949,IN,BILLING,USD,61310.69,3,2021-09-17 15:22:09,61310.69,0.0017632178659192162
K66697993264224,US,N,2021-10-14 06:53:00,65446796256949,IN,BILLING,INR,4800222.41,7,2021-10-13 18:53:00,57602.668920000004,-0.009698618543662756
K66697993264224,US,N,2021-10-30 21:38:21,65446796256949,IN,BILLING,INR,4797865.41,22,2021-10-30 09:38:21,57574.384920000004,-0.009786047005911038
K66697993264224,US,N,2021-11-21 22:58:25,65446796256949,IN,BILLING,CNY,183191.17,23,2021-11-21 10:58:25,25646.763800000004,-0.1084772794259151
K66697993264224,US,N,2021-11-30 00:01:37,65446796256949,IN,BILLING,INR,4796446.15,0,2021-11-29 12:01:37,57557.353800000004,-0.009838691774400854
K66697993264224,US,N,2021-01-31 17:59:28,65446796256949,IN,INTEREST,USD,45769.81,18,2021-01-31 05:59:28,45769.81,-0.04627508083246478
K66697993264224,US,N,2021-02-12 22:55:27,65446796256949,IN,INTEREST,USD,45256.92,23,2021-02-12 10:55:27,45256.92,-0.047860471300663114
K66697993264224,US,N,2021-05-29 23:54:22,65446796256949,IN,INTEREST,CNY,385787.2,0,2021-05-29 11:54:22,54010.208000000006,-0.020803247801287242
K66697993264224,US,N,2021-07-14 21:59:32,65446796256949,IN,INTEREST,INR,1310000.0,22,2021-07-14 09:59:32,15720.0,-0.1391618252516795
K66697993264224,US,N,2021-08-26 23:18:07,65446796256949,IN,INVESTMENT,INR,4802806.93,23,2021-08-26 11:18:07,57633.68316,-0.009602750656836322
K66697993264224,US,N,2021-09-22 08:27:53,65446796256949,IN,INVESTMENT,GBP,1306775.73,8,2021-09-21 20:27:53,1489724.3321999998,4.417122014076312
K66697993264224,US,N,2021-07-03 07:54:25,65446796256949,IN,TRANSFER,GBP,1310766.12,8,2021-07-02 19:54:25,1494273.3768,4.431183532039714
K66697993264224,US,N,2021-09-02 04:28:22,98843744279789,UK,DIVIDEND,GBP,27514.4,4,2021-09-01 16:28:22,31366.415999999997,-0.09079730500783398
